Column1,name,address
700857,서프로와,"제주특별자치도 제주시 테우해안로 132, 지하1층 (이호일동)"
701426,오캄커피,"제주특별자치도 제주시 광양11길 16, 101호 (이도이동, 희봉빌라)"
701470,황소곱창,제주특별자치도 제주시 삼무로3길 8 (연동)
701510,삼아갈비,제주특별자치도 제주시 서광로21길 4-1 (삼도일동)
701512,최가네옛날손두부집,"제주특별자치도 제주시 사장2길 36, 1층 (연동)"
701576,민성이네식당,"제주특별자치도 제주시 도령로11길 20, 1층 (연동, 대원빌라1차)"
701579,파도소리해녀촌,제주특별자치도 제주시 우도면 우도해안길 510
701903,유가네한우곰탕,"제주특별자치도 제주시 추자면 추자로 50, 1층"
701904,제주돈아도두점,제주특별자치도 제주시 서해안로 272 (도두이동)
702013,정개,"제주특별자치도 제주시 서사로21길 3, 1층 (삼도일동)"
702173,바르다김선생제주연동신시가지점,"제주특별자치도 제주시 연북로 24, 지하1층 102호 (노형동)"
702251,옛날아우내순대외도점,"제주특별자치도 제주시 도근내길 12-1, 1층 (외도일동)"
702281,레드팬더,제주특별자치도 제주시 신대로18길 51 (연동)
702284,신라스테이제주카페(CAFE),"제주특별자치도 제주시 노연로 100, 11층 (연동)"
702312,레스토랑더원,"제주특별자치도 제주시 사장3길 33, 1층 (연동)"
702317,상구비어삼도점,"제주특별자치도 제주시 서광로 240-1, 1층 (삼도일동)"
702324,마린수산회센타,"제주특별자치도 제주시 동문로2길 10, 1층 (일도일동, 산지천복개 제1공구 비동6호)"
702378,팔팔돼지,제주특별자치도 제주시 제원길 7 (연동)
702491,제주공항본점공항뚝배기,제주특별자치도 제주시 연삼로 31 (연동)
703019,샤오핑,"제주특별자치도 제주시 연신로 71, 1층 (이도이동)"
703028,목마,"제주특별자치도 제주시 곤을길 23, 1층 (화북일동)"
703064,노랑통닭,제주특별자치도 제주시 신대로16길 44 (연동)
703132,20세기소년,"제주특별자치도 제주시 동광로1길 2, 1층 (이도일동)"
703152,모리아짬뽕,"제주특별자치도 제주시 조천읍 함덕로 32, 1층"
703270,용우동제주시청점,"제주특별자치도 제주시 서광로 292-1, 1층 (이도이동)"
703290,돈먹고돈주기,"제주특별자치도 제주시 무근성7길 22, 1층 (삼도이동)"
703299,투다리한라점,"제주특별자치도 제주시 진남로6길 26, 1층 (화북일동)"
703315,전주이모네,제주특별자치도 제주시 연동9길 37 (연동)
703427,설빙신제주직영점,제주특별자치도 제주시 신광로 65 (연동)
703493,정순화손두부,제주특별자치도 제주시 조천읍 일주동로 1415
703523,오누이밥상,제주특별자치도 제주시 추자면 추자로 68
703536,우도이모네식당,제주특별자치도 제주시 우도면 우목길 6
703537,멍군식당,제주특별자치도 제주시 조천읍 신북로 601
703561,일품왕솥뚜껑,제주특별자치도 제주시 고마로15길 3 (일도이동)
703563,쭈꾸쭈꾸쭈꾸미,"제주특별자치도 제주시 연동11길 33 (연동, 제1호)"
703907,후니참치,제주특별자치도 제주시 노연로 39 (노형동)
703911,아침바다,"제주특별자치도 제주시 수덕5길 66, 103호 (노형동)"
705531,고씨회관시청점,제주특별자치도 제주시 신성로13길 30 (이도이동)
705533,제주예찬,"제주특별자치도 제주시 1100로 2997, 1층 (노형동)"
705971,짬뽕에취한날,제주특별자치도 제주시 귀아랑2길 4 (연동)
706156,하노이안브라더스,제주특별자치도 제주시 천수동로 1 (건입동)
706226,황궁쟁반행복반점,제주특별자치도 제주시 절물3길 24 (외도일동)
706227,착한집,제주특별자치도 제주시 서광로 98 (오라삼동)
707427,흑마가든,제주특별자치도 제주시 연화로2길 20-1 (연동)
707445,고래냉삼,제주특별자치도 제주시 우령2길 29-5 (외도일동)
707466,연동한라국시,제주특별자치도 제주시 신대로18길 41 (연동)
707467,고객식당,"제주특별자치도 제주시 오현길 78-6, 1층 (이도일동)"
707684,술집마씸,제주특별자치도 제주시 조천읍 함덕13길 2
707690,육장갈비제주본점,제주특별자치도 제주시 승천로 2 (이도이동)
707703,방일해장국제주본점,"제주특별자치도 제주시 월광로 163, 1층 (노형동)"
707730,남문숯불바베큐앤치킨신촌점,제주특별자치도 제주시 조천읍 신촌3길 7
707750,텅꼬치구이도남점,"제주특별자치도 제주시 도남로 12 (삼도일동,지상1층)"
707752,오션베스트빌,제주특별자치도 제주시 조천읍 조함해안로 221
707782,유행,제주특별자치도 제주시 신대로10길 32 (연동)
707783,아라숯불갈비,제주특별자치도 제주시 중앙로 555 (아라일동)
707852,만사오케이,"제주특별자치도 제주시 전농로 81, 1층 (삼도이동)"
707871,잠녀해녀촌,제주특별자치도 제주시 조천읍 조함해안로 410
708285,비에이치씨신제주점,제주특별자치도 제주시 원노형남1길 23 (노형동)
708336,주민상회신제주점,제주특별자치도 제주시 원노형6길 31 (노형동)
708343,월계,"제주특별자치도 제주시 월평1길 8 (월평동,(월평1로 47))"
708345,젬마손,"제주특별자치도 제주시 진동로 3, 101호 (화북일동,건하주택)"
708352,국수장터,제주특별자치도 제주시 동광로 50-1 (이도이동)
708423,황금섬숯불갈비,제주특별자치도 제주시 추자면 추자로 36
708428,바다풍경,제주특별자치도 제주시 서해안로 654 (용담삼동)
714935,아침하늘,제주특별자치도 제주시 조천읍 조와로 5
714957,국수상회,제주특별자치도 제주시 연동10길 7 (연동)
714960,달빛노을,"제주특별자치도 제주시 중앙로 22, 지하1층 (건입동)"
714963,세이슌칠성로점,"제주특별자치도 제주시 관덕로11길 35, 2층 (건입동)"
714981,본죽앤비빔밥아라점,"제주특별자치도 제주시 아란9길 6, 1층 (아라일동)"
714991,얼얼이불막창,"제주특별자치도 제주시 건주로4길 26, 1층 (도련일동)"
714993,24시얼큰시원생고기김치찌개외도점,"제주특별자치도 제주시 우정로 85, 1층 (외도일동)"
715047,월랑다호,"제주특별자치도 제주시 월랑로6길 32, 1층 (노형동)"
715048,도남황금,제주특별자치도 제주시 신성로 98 (도남동)
715085,제주돈,제주특별자치도 제주시 연신로 83 (이도이동)
715122,청해회센타,"제주특별자치도 제주시 신대로10길 28-1, 1층 (연동)"
715136,바다양푼이동태탕외도점,"제주특별자치도 제주시 우령6길 77, 101호 (외도일동, 한영빌딩)"
715149,시골뚝배기,"제주특별자치도 제주시 선반로 19 (화북일동, 외3필지)"
715150,제주밥상,제주특별자치도 제주시 사장3길 27 (연동)
715390,손사장네행복하소,"제주특별자치도 제주시 연북로 74, 1층 (연동)"
715401,서가장인곱창연동점,제주특별자치도 제주시 신대로16길 47 (연동)
715403,옆구리터진올레김밥,제주특별자치도 제주시 공설로 5 (삼도일동)
715410,오니기리와이규동일도점,제주특별자치도 제주시 고마로 98-1 (일도이동)
715416,레인보우치킨,"제주특별자치도 제주시 조천읍 중산간동로 814, 1층"
715444,용담포차,제주특별자치도 제주시 흥운길 11 (용담이동)
715446,천원,"제주특별자치도 제주시 관덕로8길 22 (삼도이동,(남문로 42))"
715447,오늘은좋은날,제주특별자치도 제주시 우령8길 17 (외도일동)
715753,보리문디,제주특별자치도 제주시 중앙로 598 (아라일동)
715779,금관,"제주특별자치도 제주시 탑동로 114 (용담일동,외1필지 제101호)"
715787,통통시장,"제주특별자치도 제주시 연삼로 541 (일도이동,(연삼로589))"
715805,요기소바외도점,"제주특별자치도 제주시 우령안1길 29, 1층 (외도일동)"
715811,빅디어,"제주특별자치도 제주시 신성로12길 2, 1층 (이도이동)"
715834,정암식당,"제주특별자치도 제주시 동광로1길 30, 1층 (이도일동)"
715841,곰,제주특별자치도 제주시 복지로3길 1-4 (도남동)
716609,나홀로,"제주특별자치도 제주시 서해안로 488, 2층 (용담삼동)"
716645,먹주,제주특별자치도 제주시 신성로13길 1 (이도이동)
716649,큰맘할매순대국조천점,"제주특별자치도 제주시 조천읍 신북로 68, 103,104호"
716737,오르방,"제주특별자치도 제주시 신광로8길 14, 1층 (연동)"
716747,타코밤,"제주특별자치도 제주시 우도면 우도해안길 780-2, 1층"
716764,기쁨이네해물탕앤돌솥밥,제주특별자치도 제주시 조천읍 신북로 527-1
717502,해아름,"제주특별자치도 제주시 가령로 7, 1층 (이도이동)"
717504,써니왕갈비탕,"제주특별자치도 제주시 진남로8길 17-1, 1층 (화북일동)"
717506,소담돈까스,"제주특별자치도 제주시 성신로1길 23, 2층 (연동)"
717543,봉봉,제주특별자치도 제주시 우도면 우도해안길 630
727643,돈데이,"제주특별자치도 제주시 신대로12길 25, 1층 (연동)"
727644,제주닭집,제주특별자치도 제주시 조천읍 함덕14길 3
727754,뭉클만두,제주특별자치도 제주시 서광로20길 3 (삼도일동)
727755,장미맨숀제주시청점,"제주특별자치도 제주시 신성로13길 5, 2층 (이도이동)"
727761,오름,제주특별자치도 제주시 조천읍 비자림로 657
729261,내담식당,"제주특별자치도 제주시 우정로10길 4, 1층 (외도일동)"
729268,콘킹부대찌개,제주특별자치도 제주시 제주대학로7길 5-2 (아라이동)
729288,고기가게,제주특별자치도 제주시 국기중길 12 (연동)
729488,바삭돈가스,"제주특별자치도 제주시 과원북4길 61, 103호 (연동)"
729616,제주보말칼국수,제주특별자치도 제주시 관덕로8길 40 (삼도이동)
729793,컵독스커피제주1호점,제주특별자치도 제주시 신성로 71 (도남동)
729817,큰언니네이층집,"제주특별자치도 제주시 도령로 106, 2층 (연동)"
729818,갑도니,"제주특별자치도 제주시 광양14길 14, 1층 (이도이동)"
729824,추자바다숯불갈비,제주특별자치도 제주시 추자면 추자로 94-1
729829,이모칼국수,"제주특별자치도 제주시 월랑로4길 15 (노형동, 제2호)"
729837,조금만천천히,"제주특별자치도 제주시 조천읍 신북로 201, 1층"
729865,캠핑스톤,"제주특별자치도 제주시 우정로16길 30, 1동 1층 (외도일동)"
729877,행복식당,"제주특별자치도 제주시 다랑곶길 23, 1층 (노형동)"
730293,아라미당한우전문점,"제주특별자치도 제주시 아연로 595, 1~2층 (아라일동)"
730313,몰돗,"제주특별자치도 제주시 조천읍 함대로 2, 1층"
730617,제주돈드르족발보쌈,제주특별자치도 제주시 은남길 25 (연동)
730627,북촌자연산횟집,제주특별자치도 제주시 조천읍 북촌13길 24-1
730639,종달빛,제주특별자치도 제주시 도남로 50 (도남동)
730640,옛날홍가네,"제주특별자치도 제주시 전농로 113 (삼도이동,동양타운103호(전농로12))"
730705,돈치비,"제주특별자치도 제주시 원노형2길 29-5, 101호 (노형동)"
730713,제주삼계탕,"제주특별자치도 제주시 진동로 5, 101호 (화북일동)"
730721,누이,제주특별자치도 제주시 서광로26길 2 (삼도일동)
730722,제주세호해장국연동점,"제주특별자치도 제주시 신대로20길 28, 101호 (연동)"
730726,제주어멍국수본점,"제주특별자치도 제주시 선덕로3길 28, 1층 (연동)"
730773,맛있는한끼,"제주특별자치도 제주시 광양7길 32, 1층 (이도이동)"
730780,제주오도록,"제주특별자치도 제주시 삼봉로2길 16, 1층 (삼양이동)"
730806,육갑봉,제주특별자치도 제주시 신설로11길 2-9 (아라이동)
730832,영춘식당,"제주특별자치도 제주시 도남로7길 37-1, 1층 (도남동)"
730842,일도화로구이,"제주특별자치도 제주시 연삼로 517-1, 1층 (일도이동)"
730843,돈삼겹외도점,"제주특별자치도 제주시 우정로11길 21, 1층 (외도일동)"
730865,쨍하고회뜰날,제주특별자치도 제주시 신광로10길 18 (연동)
730873,우도부릉이,"제주특별자치도 제주시 우도면 우도해안길 480, 1층"
730912,함덕촐래밥상,"제주특별자치도 제주시 조천읍 함대로 57, 1층"
731090,갈래길국수,제주특별자치도 제주시 제원길 14 (연동)
731095,완벽한인생,제주특별자치도 제주시 원노형남1길 33 (노형동)
731098,탕탕이2호점,제주특별자치도 제주시 다랑곶1길 15 (노형동)
731103,참스큐도두점,"제주특별자치도 제주시 도공로 10-1 (도두일동,(1층))"
731110,우도해녀의집,"제주특별자치도 제주시 우도면 우도해안길 144, 1층"
731142,밥먹젠,제주특별자치도 제주시 제주대학로 107 (아라이동)
731153,동서지간,제주특별자치도 제주시 사라봉길 1 (건입동)
731160,달페이지2,"제주특별자치도 제주시 구남동2길 28, 1층 (이도이동)"
731162,제주정,"제주특별자치도 제주시 일주동로 320, 1층 (삼양이동)"
731198,바위소리,"제주특별자치도 제주시 우도면 우도해안길 1112, 1층 제1호"
731478,비에이치씨치킨노형점,"제주특별자치도 제주시 수덕로 81, 동원빌딩 1층 (노형동)"
731509,대한식당신시가지점,"제주특별자치도 제주시 국기로 52, 1층 (연동)"
731527,싸움의고수제주노형점,"제주특별자치도 제주시 원노형로 3, 1층 (노형동)"
731537,쌍고동,제주특별자치도 제주시 서광로5길 27 (용담일동)
731539,홍어대가,제주특별자치도 제주시 전농로 99-1 (삼도이동)
731545,한라향,"제주특별자치도 제주시 도남로 104, 107호 (도남동, 백록아파트)"
731565,행복오리,"제주특별자치도 제주시 우정로 64, 1~2층 (외도일동)"
731572,빽포,제주특별자치도 제주시 정존11길 43 (노형동)
731574,정담,제주특별자치도 제주시 구남로8길 6 (이도이동)
731600,정겨운수제비,"제주특별자치도 제주시 제원1길 23, 105호 (연동)"
731609,고망딱새,제주특별자치도 제주시 서해안로 96 (이호일동)
731620,제주대통,제주특별자치도 제주시 연화로2길 18 (연동)
731633,돈지,제주특별자치도 제주시 동문로10길 2 (일도일동)
731714,술판,"제주특별자치도 제주시 광양14길 1, 2층 (이도이동)"
731717,추자집,"제주특별자치도 제주시 임항로 51, 1층 (건입동)"
731725,긴자,제주특별자치도 제주시 신광로8길 30-1 (연동)
731797,오라숲소리,제주특별자치도 제주시 오라로 80 (오라이동)
731808,중화루,제주특별자치도 제주시 삼무로 68 (연동)
731810,제주큰물살아있는해물탕,제주특별자치도 제주시 조공포길 49 (외도일동)
732019,하늘채,제주특별자치도 제주시 오등14길 4 (오등동)
732034,갤러리호텔비앤비,"제주특별자치도 제주시 삼무로3길 48, 2층 (연동)"
732044,텍사스하우스,제주특별자치도 제주시 박성내동길 49-1 (아라이동)
732063,사라봉진가네해장국,제주특별자치도 제주시 사라봉길 28 (건입동)
732069,오르막가든,제주특별자치도 제주시 오일장중길 41 (도두일동)
734148,나룻배,"제주특별자치도 제주시 연삼로 543, 1층 (일도이동)"
734149,형제,"제주특별자치도 제주시 원노형로 93, 상가동 지하105호 (노형동)"
734482,교래삼복가든,제주특별자치도 제주시 조천읍 비자림로 653
734492,미듬포장마차,제주특별자치도 제주시 조천읍 신북로 252-1
734498,오쿠다,"제주특별자치도 제주시 구남동4길 45, 1층 (이도이동)"
734730,우리양,"제주특별자치도 제주시 성신로1길 23, 1층 (연동)"
734747,라마띠네,"제주특별자치도 제주시 중앙로 304, 1층 101호 (이도이동)"
734749,신춘반점,"제주특별자치도 제주시 진동로5길 30, 1층 (화북일동)"
734759,화리,"제주특별자치도 제주시 감수북길 36, 지하1층 (삼양이동)"
734794,톡순,"제주특별자치도 제주시 연동7길 30, 5층 (연동)"
734797,천하장사뷔페,"제주특별자치도 제주시 제원1길 23, 2층 102호 (연동, 뉴제원)"
734817,역전할머니맥주외도점,"제주특별자치도 제주시 우령2길 24, 1층 (외도일동)"
734837,쿠쿠아림,"제주특별자치도 제주시 아란2길 38, 1층 (아라일동)"
734920,어드레감수강,"제주특별자치도 제주시 다랑곶4길 25, 106호 (노형동)"
734925,청보리,"제주특별자치도 제주시 연동4길 29, 105호 (연동)"
734933,순복이식당,"제주특별자치도 제주시 서문로4길 15 (용담일동, 제1호)"
734934,브이,"제주특별자치도 제주시 노연로 41, 2층 (노형동)"
734935,공룡고기,"제주특별자치도 제주시 과원로 22, 1층 (노형동)"
734958,이쁘당,"제주특별자치도 제주시 조천읍 함덕6길 5, 제1동 1층"
735092,돔베돈,제주특별자치도 제주시 관덕로15길 25 (건입동)
735364,우도래요,"제주특별자치도 제주시 우도면 우도해안길 360, 1층"
735377,사쿠라,"제주특별자치도 제주시 우령2길 34, 2층 (외도일동)"
735378,쿠킹노트32,"제주특별자치도 제주시 수덕7길 32, 1~2층 (노형동)"
735407,대자연가든,제주특별자치도 제주시 조천읍 신북로 618
735457,농부와꽃돼지,"제주특별자치도 제주시 조천읍 함대로 530, 1층"
735473,순풍해장국,제주특별자치도 제주시 일주동로 355 (삼양이동)
735556,제주족마니,"제주특별자치도 제주시 도남로 67, 가동 101호 (도남동)"
735559,해호텔,"제주특별자치도 제주시 서해안로 526, 지하1층 (용담삼동)"
735569,에린,제주특별자치도 제주시 도남로 116 (도남동)
735604,몸에조은국수,제주특별자치도 제주시 동문로 53 (건입동)
735605,군족,"제주특별자치도 제주시 동화로 74, 1층 (화북이동)"
736165,다이노바이트샌드위치,제주특별자치도 제주시 관덕로 16 (삼도이동)
736168,김가네한라대점,제주특별자치도 제주시 한라대학로 75 (노형동)
736178,가득한한잔,"제주특별자치도 제주시 성지로 72, 1층 (일도이동)"
736185,바나나껍데기,"제주특별자치도 제주시 은남2길 30, 1층 (연동)"
736194,마초그릴,"제주특별자치도 제주시 중앙로 39, 2층 (일도일동)"
736218,당근가게,"제주특별자치도 제주시 서광로5길 4, 1층 (용담일동)"
736227,연포낙지,"제주특별자치도 제주시 연동9길 39 (연동,(은남4로6))"
736229,양순이네순대국밥,제주특별자치도 제주시 동광로1길 32 (이도일동)
736233,신촌풍경,"제주특별자치도 제주시 조천읍 일주동로 817, 1층"
736235,순덕이네왕갈비,"제주특별자치도 제주시 진남로10길 34, 1호 (화북일동)"
736239,리에또,제주특별자치도 제주시 원노형로 49-1 (노형동)
736241,생각할때,제주특별자치도 제주시 남녕로 7 (노형동)
736265,삼겹살동동,제주특별자치도 제주시 조천읍 신촌3길 7-2
736285,남문숯불바베큐앤치킨노형점,"제주특별자치도 제주시 정존5길 21, 1층 (노형동)"
736301,양촌리마을,제주특별자치도 제주시 진군길 31-5 (노형동)
736309,허클베리핀,"제주특별자치도 제주시 노형5길 44, 1층 (노형동)"
736421,황금손가락함덕점,"제주특별자치도 제주시 조천읍 신북로 519, 1층"
736625,우무깨,제주특별자치도 제주시 우도면 우도해안길 356
736651,차이메이,제주특별자치도 제주시 신설로9길 37 (이도이동)
736653,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792
737845,야끼니꾸호타루,"제주특별자치도 제주시 과원북4길 17, 101호 (노형동)"
737849,공룡마라탕5호점,제주특별자치도 제주시 우정로 67 (외도일동)
737875,심향(중식당),제주특별자치도 제주시 중앙로 151 (이도일동)
737911,고래고래,"제주특별자치도 제주시 월랑로4길 16, 1층 (노형동)"
737919,서울식당,제주특별자치도 제주시 조천읍 함덕13길 5
739575,민박사봉평막국수교래점,"제주특별자치도 제주시 조천읍 비자림로 685-14, 1층"
739587,산천초목오리약선요리,제주특별자치도 제주시 오복6길 8 (이도이동)
739596,갈비정식,"제주특별자치도 제주시 진남로6길 3, 1층 (화북일동)"
739599,맛조이,"제주특별자치도 제주시 동광로6길 27, 1층 (이도이동)"
739607,돈삼겹삼화3호점,"제주특별자치도 제주시 지석8길 13-22, 1층 (삼양이동)"
739617,오미정,제주특별자치도 제주시 평전길 31 (삼도일동)
739620,황금돼지,제주특별자치도 제주시 연동8길 6 (연동)
740241,오늘와인한잔,"제주특별자치도 제주시 신대로16길 44, 1층 (연동)"
740276,공단반점,"제주특별자치도 제주시 화남로 62, 1층 (화북일동)"
740277,자담치킨노형점,제주특별자치도 제주시 수덕5길 35 (노형동)
740286,짱숯불갈비,제주특별자치도 제주시 신대로14길 38 (연동)
740321,산지해장국노형직영점,"제주특별자치도 제주시 노형9길 16-1, 1층 (노형동)"
740387,리틀오사카,"제주특별자치도 제주시 진군남4길 7-5, 1층 (노형동)"
740409,스트라이크존,"제주특별자치도 제주시 고마로 95, 2층 (일도이동)"
740410,토마토도시락제주대후문점,"제주특별자치도 제주시 산천단동3길 31, 1층 (아라일동)"
740413,하남집,"제주특별자치도 제주시 청사로3길 1-6, 1층 (도남동)"
740414,우도이디중식,"제주특별자치도 제주시 우도면 우도로 193, 1층"
740418,미소돈,"제주특별자치도 제주시 선사로8길 20, 1~2층 (삼양일동)"
740426,써니킴밥,"제주특별자치도 제주시 수덕11길 1, 1층 (노형동)"
740461,제주인짬뽕,"제주특별자치도 제주시 지석12길 14, 1층 (삼양이동)"
740538,상호네숯불구이,"제주특별자치도 제주시 남광로 146, 1층 (이도이동)"
740560,왔다옛날손짜장,제주특별자치도 제주시 문송길 42 (연동)
740561,양푼속닭한마리,제주특별자치도 제주시 연동9길 26 (연동)
740673,우도향,제주특별자치도 제주시 우도면 우도해안길 848
740678,조실장회센타,제주특별자치도 제주시 고산동산6길 4 (이도이동)
740695,율군짬뽕,"제주특별자치도 제주시 천수로 82, 105동 101호 (일도이동, 혜성대유아파트)"
740713,땅땅치킨이도초점,제주특별자치도 제주시 구남동2길 48 (이도이동)
